0.01	6.994997718
0.02	6.99499087
0.03	6.994979458
0.04	6.99496348
0.05	6.994942938
0.06	6.994917831
0.07	6.99488816
0.08	6.994853924
0.09	6.994815123
0.1	6.994771758
0.11	6.994723829
0.12	6.994671335
0.13	6.994614278
0.14	6.994552658
0.15	6.994486473
0.16	6.994415726
0.17	6.994340415
0.18	6.994260542
0.19	6.994176107
0.2	6.994087109
0.21	6.993993549
0.22	6.993895428
0.23	6.993792745
0.24	6.993685501
0.25	6.993573697
0.26	6.993457333
0.27	6.993336409
0.28	6.993210926
0.29	6.993080884
0.3	6.992946283
0.31	6.992807124
0.32	6.992663408
0.33	6.992515134
0.34	6.992362304
0.35	6.992204918
0.36	6.992042977
0.37	6.99187648
0.38	6.991705429
0.39	6.991529824
0.4	6.991349666
0.41	6.991164955
0.42	6.990975692
0.43	6.990781878
0.44	6.990583512
0.45	6.990380597
0.46	6.990173133
0.47	6.989961119
0.48	6.989744558
0.49	6.98952345
0.5	6.989297795
0.51	6.989067594
0.52	6.988832848
0.53	6.988593558
0.54	6.988349725
0.55	6.988101349
0.56	6.987848431
0.57	6.987590973
0.58	6.987328975
0.59	6.987062437
0.6	6.986791361
0.61	6.986515748
0.62	6.986235598
0.63	6.985950914
0.64	6.985661694
0.65	6.985367941
0.66	6.985069656
0.67	6.984766839
0.68	6.984459491
0.69	6.984147614
0.7	6.983831209
0.71	6.983510276
0.72	6.983184817
0.73	6.982854833
0.74	6.982520325
0.75	6.982181294
0.76	6.981837741
0.77	6.981489667
0.78	6.981137074
0.79	6.980779963
0.8	6.980418334
0.81	6.98005219
0.82	6.979681531
0.83	6.979306358
0.84	6.978926674
0.85	6.978542478
0.86	6.978153773
0.87	6.97776056
0.88	6.97736284
0.89	6.976960614
0.9	6.976553884
0.91	6.976142651
0.92	6.975726916
0.93	6.975306682
0.94	6.974881948
0.95	6.974452718
0.96	6.974018991
0.97	6.973580771
0.98	6.973138057
0.99	6.972690852
1	6.972239157
1.01	6.971782973
1.02	6.971322303
1.03	6.970857147
1.04	6.970387507
1.05	6.969913386
1.06	6.969434783
1.07	6.968951702
1.08	6.968464143
1.09	6.967972109
1.1	6.9674756
1.11	6.966974619
1.12	6.966469167
1.13	6.965959246
1.14	6.965444858
1.15	6.964926004
1.16	6.964402686
1.17	6.963874906
1.18	6.963342666
1.19	6.962805967
1.2	6.962264811
1.21	6.961719201
1.22	6.961169137
1.23	6.960614621
1.24	6.960055657
1.25	6.959492244
1.26	6.958924386
1.27	6.958352084
1.28	6.957775341
1.29	6.957194157
1.3	6.956608535
1.31	6.956018477
1.32	6.955423985
1.33	6.954825061
1.34	6.954221707
1.35	6.953613924
1.36	6.953001716
1.37	6.952385083
1.38	6.951764029
1.39	6.951138555
1.4	6.950508662
1.41	6.949874355
1.42	6.949235633
1.43	6.9485925
1.44	6.947944958
1.45	6.947293009
1.46	6.946636654
1.47	6.945975897
1.48	6.945310739
1.49	6.944641183
1.5	6.943967231
1.51	6.943288884
1.52	6.942606147
1.53	6.941919019
1.54	6.941227505
1.55	6.940531606
1.56	6.939831324
1.57	6.939126663
1.58	6.938417623
1.59	6.937704208
1.6	6.936986421
1.61	6.936264262
1.62	6.935537735
1.63	6.934806842
1.64	6.934071586
1.65	6.933331969
1.66	6.932587994
1.67	6.931839662
1.68	6.931086977
1.69	6.930329941
1.7	6.929568556
1.71	6.928802825
1.72	6.928032751
1.73	6.927258336
1.74	6.926479582
1.75	6.925696493
1.76	6.924909071
1.77	6.924117318
1.78	6.923321237
1.79	6.92252083
1.8	6.921716102
1.81	6.920907053
1.82	6.920093687
1.83	6.919276006
1.84	6.918454014
