0.01	0.999999584
0.02	0.999998335
0.03	0.999996254
0.04	0.999993341
0.05	0.999989595
0.06	0.999985018
0.07	0.999979607
0.08	0.999973365
0.09	0.99996629
0.1	0.999958383
0.11	0.999949644
0.12	0.999940072
0.13	0.999929669
0.14	0.999918433
0.15	0.999906365
0.16	0.999893465
0.17	0.999879734
0.18	0.99986517
0.19	0.999849775
0.2	0.999833547
0.21	0.999816488
0.22	0.999798598
0.23	0.999779876
0.24	0.999760322
0.25	0.999739937
0.26	0.99971872
0.27	0.999696672
0.28	0.999673793
0.29	0.999650083
0.3	0.999625541
0.31	0.999600169
0.32	0.999573966
0.33	0.999546932
0.34	0.999519068
0.35	0.999490373
0.36	0.999460848
0.37	0.999430492
0.38	0.999399306
0.39	0.99936729
0.4	0.999334444
0.41	0.999300769
0.42	0.999266263
0.43	0.999230928
0.44	0.999194764
0.45	0.99915777
0.46	0.999119947
0.47	0.999081295
0.48	0.999041815
0.49	0.999001505
0.5	0.998960367
0.51	0.998918401
0.52	0.998875606
0.53	0.998831983
0.54	0.998787533
0.55	0.998742254
0.56	0.998696149
0.57	0.998649215
0.58	0.998601455
0.59	0.998552867
0.6	0.998503453
0.61	0.998453212
0.62	0.998402144
0.63	0.99835025
0.64	0.998297531
0.65	0.998243985
0.66	0.998189613
0.67	0.998134417
0.68	0.998078395
0.69	0.998021547
0.7	0.997963875
0.71	0.997905379
0.72	0.997846058
0.73	0.997785913
0.74	0.997724944
0.75	0.997663151
0.76	0.997600535
0.77	0.997537096
0.78	0.997472833
0.79	0.997407748
0.8	0.997341841
0.81	0.997275111
0.82	0.997207559
0.83	0.997139186
0.84	0.997069991
0.85	0.996999975
0.86	0.996929137
0.87	0.99685748
0.88	0.996785002
0.89	0.996711703
0.9	0.996637585
0.91	0.996562648
0.92	0.996486891
0.93	0.996410315
0.94	0.99633292
0.95	0.996254707
0.96	0.996175676
0.97	0.996095827
0.98	0.996015161
0.99	0.995933677
1	0.995851377
1.01	0.99576826
1.02	0.995684326
1.03	0.995599577
1.04	0.995514012
1.05	0.995427632
1.06	0.995340437
1.07	0.995252427
1.08	0.995163603
1.09	0.995073965
1.1	0.994983513
1.11	0.994892248
1.12	0.99480017
1.13	0.99470728
1.14	0.994613577
1.15	0.994519062
1.16	0.994423736
1.17	0.994327599
1.18	0.994230651
1.19	0.994132892
1.2	0.994034324
1.21	0.993934945
1.22	0.993834758
1.23	0.993733761
1.24	0.993631956
1.25	0.993529343
1.26	0.993425922
1.27	0.993321693
1.28	0.993216658
1.29	0.993110816
1.3	0.993004167
1.31	0.992896713
1.32	0.992788454
1.33	0.992679389
1.34	0.99256952
1.35	0.992458847
1.36	0.99234737
1.37	0.992235089
1.38	0.992122006
1.39	0.99200812
1.4	0.991893432
1.41	0.991777943
1.42	0.991661652
1.43	0.991544561
1.44	0.991426669
1.45	0.991307978
1.46	0.991188487
1.47	0.991068197
1.48	0.990947108
1.49	0.990825222
1.5	0.990702538
1.51	0.990579056
1.52	0.990454778
1.53	0.990329704
1.54	0.990203834
1.55	0.990077169
1.56	0.989949709
1.57	0.989821454
1.58	0.989692406
1.59	0.989562565
1.6	0.98943193
1.61	0.989300503
1.62	0.989168285
1.63	0.989035275
1.64	0.988901473
1.65	0.988766882
1.66	0.988631501
1.67	0.98849533
1.68	0.98835837
1.69	0.988220622
1.7	0.988082087
1.71	0.987942763
1.72	0.987802653
1.73	0.987661757
1.74	0.987520075
1.75	0.987377608
1.76	0.987234356
1.77	0.987090319
1.78	0.9869455
1.79	0.986799897
1.8	0.986653511
1.81	0.986506344
1.82	0.986358395
1.83	0.986209665
1.84	0.986060155
1.85	0.985909864
1.86	0.985758795
1.87	0.985606947
1.88	0.985454321
1.89	0.985300917
1.9	0.985146737
1.91	0.98499178
1.92	0.984836047
1.93	0.984679539
1.94	0.984522256
1.95	0.984364199
1.96	0.984205368
1.97	0.984045765
1.98	0.983885389
1.99	0.983724242
2	0.983562323
2.01	0.983399634
2.02	0.983236175
2.03	0.983071947
2.04	0.982906949
2.05	0.982741184
2.06	0.982574651
2.07	0.982407352
2.08	0.982239286
2.09	0.982070454
2.1	0.981900858
2.11	0.981730497
2.12	0.981559372
2.13	0.981387484
2.14	0.981214833
2.15	0.981041421
2.16	0.980867248
2.17	0.980692313
